MENU ,Crown Crust Personal Frankfurter BBQ,"58,000","Beef Frankfurter, Bbq honey sauce, beed pieces, mozzarella, mustard and tomato sauce",https://2.bp.blogspot.com/-s5cdHyB7zo0/WDFFMEaeWTI/AAAAAAAARxo/CGpPPqC1e6w6EVs8EnUEzRr94VnUZ3D8gCLcB/s1600/IMG_0713.JPG,
MENU ,Pan Pizza Large Tuna melt,"127,000",Thick shreddedtuna with corn and mayonnaise sauce,https://static.phdvasia.com/sg1/menu/single/desktop_thumbnail_d4ff1624-86c2-47dc-84f2-00e348375e9b.jpg,
RESTAURANT,SASA',"-8.697045, 115.167149'",Sasa' Ristorante Italiano,https://media-cdn.tripadvisor.com/media/photo-s/01/d3/22/5a/sasa-ristorante-italiano.jpg,sasa@fresto.com
MENU ,Fettuccine Bolognese,"139,000",Home made fettuccine with hearty meat sauce,https://img.taste.com.au/YLzP1emt/w643-h428-cfill-q90/taste/2016/11/fettuccine-bolognese-89664-1.jpeg,
MENU ,Parmigiana Di Melanzane,"105,000","Layers of baked eggplant, tomato sauce, mozzarella cheese and parmesan",https://keyassets-p2.timeincuk.net/wp/prod/wp-content/uploads/sites/53/2007/09/parmigiana-di-melanzane-320x211.jpg,
MENU ,Ham Sandwich,"73,563","Salad, mayonaise mozzarella cheese, cucumber, tomato, ham",https://img2.thejournal.ie/inline/4347997/original/?width=630&version=4347997,
MENU ,Insalata Mista,"80,919","Lettuce, tomatoes, potatoes, corn, carrots",https://upload.wikimedia.org/wikipedia/commons/7/72/Insalata_mista.jpg,
MENU ,Pasta Fagioli,"95,631",Red bean soup with pasta,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2017/7/25/0/FNM_090117-Pasta-e-Fagioli-with-Chickpeas_s4x3PSD.jpg.rend.hgtvcom.826.620.suffix/1501041279090.jpeg,
MENU ,Minestrone Soup,"100,045",Traditional vegetable soup,https://img.taste.com.au/-8GO2Kpf/taste/2016/11/minestrone-soup-23379-1.jpeg,
RESTAURANT,Colosseum,"-8.691085, 115.165924'",Colosseum Seminyak,https://s3.ap-southeast-2.amazonaws.com/thebalibible.com/uploads/images/venue/4a8bc0fdfedacbfc691846a66560ded5.jpg,colosseum@fresto.com
MENU ,Garlic Bread ,"60,500",Toasted bread tropped with garlic and butter,https://www.cookingclassy.com/wp-content/uploads/2019/09/garlic-bread-04-600x900.jpg,
MENU ,Apple Crumble Tart,"66,000","Apple tartlet, diced apple filling, butter crumble",http://www.saucepots.net/wp-content/uploads/2015/04/AppleCrumbleTart3-1024x544.jpg,
MENU ,Lemon Meringue Tart,"66,000","Almond tartlet, lemon curd filling, torched sweet meringue",https://abrightmoment.com/wp-content/uploads/2019/06/IMG_9971.jpeg,
MENU ,Calabrese,"63,800","Tomato sauce, mozarella, meatballs and peppers",https://pizza0.com/wp-content/uploads/2017/05/Pizza-Calabrese.jpeg,
MENU ,Marinara,"96,800","Tomato sauce, garlic and oregano","https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/delish-marinara-sauce-horizontal-2-1541542818.jpg?crop=0.923xw:0.909xh;0.0714xw,0.0574xh&resize=768:*",
MENU ,Napoletana,"134,000","Tomato, mozarella, anchovies, capers and olives",https://cdn.vox-cdn.com/thumbor/iUunmTEDWfsXRBKOE6-hCjlLryY=/0x0:4500x3000/920x613/filters:focal(1890x1140:2610x1860):format(webp)/cdn.vox-cdn.com/uploads/chorus_image/image/63962539/20180424_GH_UNAPIZZA_1012.0.jpg,
RESTAURANT,Bar B Zar,"-8.689259, 115.165705'",BarBzar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNOSwnDqMHpDZAoRjjPU-Enf2Re_hVsAVxNMnb1i6GffgzKU97RaZoPg&s,bar_b_zar@fresto.com
MENU ,Calamari Rings,"92,000",Deep fried beer battered baby calamari ring,https://www.mygreekdish.com/wp-content/uploads/2014/02/Crispy-Fried-Squid-Calamari-recipe-Kalamarakia-Tiganita-1-800x545.jpg,
MENU ,Chicken Onion Nuggets,"66,000","Minced chicken in onion rings, served with spicy sour cream sauce",https://get.pxhere.com/photo/dip-dish-meal-food-seafood-fish-fast-food-meat-lunch-cuisine-chicken-asian-food-wings-fried-chicken-onion-rings-hors-d-oeuvre-fried-food-fried-prawn-chicken-fingers-chicken-nugget-buffalo-wing-995692.jpg,
MENU ,Chicken Wings ,"67,000","Slow marinated chicken wings available in 3 flavours, spicy/BBQ/Teriyaki",https://www.redherringhospitality.com/shop/wp-content/uploads/2018/11/chicken-wings-1-1.jpg,
MENU ,Jalapeno Poppers,"64,000","Fresh jalapeno stuffed with cream cheese, battered and deep fried for the perfect finger food",https://www.dinneratthezoo.com/wp-content/uploads/2017/09/bacon-wrapped-jalapeno-poppers-2.jpg,
MENU ,Spring Rolls,"64,000","Bean spprouts, carrots, onions, sweet chili dips ",https://dinnerthendessert.com/wp-content/uploads/2018/08/Spring-Rolls-688x459.jpg,
RESTAURANT,Bakmie MG,"-8.701375, 115.176682'",Bakmie MG Express,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAIMEBNNoQVMYmzYpIizYFYHmvbPHFncGV8XB91PMWrWZQ4fHfrmId2lA&s,bakmie_mg@fresto.com
MENU ,Bakmie Jamur,"36,000",Noodles with mushroom toppings served with clear seasoning spring onion soup,https://4.bp.blogspot.com/-Yz7s_Q3YsKc/WNt3CcmLNzI/AAAAAAAAARY/QbbAxOZi_hETBher2tDpBnYg11H9wVy6gCLcB/s400/Resep%2BMie%2BAyam%2BJamur%2BTiram.jpg,
MENU ,Bakmie Ayam Pangsit Rebus,"41,700",Noodles with steam wonton soup,http://www.kulinerindonesia.web.id/wp-content/uploads/2018/04/mie-ayam-jamur.png,
MENU ,Nasi Goreng Vegetarian,"37,950",Vegetarian fried rice with mushroom and mixed vegetables,http://emaksuper.com/wp-content/uploads/2016/01/photo.jpg,
MENU ,Tongseng Domba,"53,000",Lamb goulash with coconut sauce and vegetable goulash,https://media.suara.com/pictures/653x366/2017/02/20/78488-ilustrasi-tongseng.jpg,
MENU ,Sapi Lada Hitam,"56,925",Black pepper beef,https://1.bp.blogspot.com/-493ojRptzoE/WB71AIvEddI/AAAAAAAARRI/vmWQ2dNSarEAx5ZfmdAgiyir4Q3XPVVJQCLcB/s1600/resep-daging-sapi-lada-hitam-maksindo.jpg,
MENU ,Ayam Goreng Rica-rica,"45,900",Fried chicken with special manadonese spices,https://i.pinimg.com/236x/a7/58/40/a75840d3f0e31a1e1d1c29771792e383--ayam-bakar-resep-ayam.jpg,
RESTAURANT,Dim Sum Inc,"-8.700356, 115.177466'",Dim Sum Inc.,https://d1nabgopwop1kh.cloudfront.net/v2/culinary-asset/4sh5mfy8I10NcCF4I8BR4vVv8wHkiioH1cHvruzN5QpRiGPt0N1m64ADRtwxS9wH6jZoSOSnFuEjEpxxz5jqM2CWA53w01WfqFJkWFcP+4ltu1AssyuhMfYF6SdM+4X2,dim_sum_inc@fresto.com
MENU ,Chicken Karage,"54,285",Served with tartare sauce ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Shige_Sushi_and_Izakaya_-_Nov_2019_-_Stierch_02.jpg/800px-Shige_Sushi_and_Izakaya_-_Nov_2019_-_Stierch_02.jpg,
MENU ,Fried Guo Tie,"33,842","Pan fried dumpling made with shrimp, chicken, and vegetable filling",https://i.pinimg.com/236x/f5/d1/07/f5d1072647e463062b726da8094f0eab.jpg,
MENU ,Mayo Prawn Dumpling ,"33,890",Fried prawn wonton served with mayonaisse,https://yumyumformytumtum.files.wordpress.com/2010/05/p1010399.jpg,
MENU ,Katsuobushi Flakes,"35,000",Shreded smoked skipjack tuna,https://sc01.alicdn.com/kf/HTB1M3TrfBHH8KJjy0Fbq6AqlpXaD/Traditional-Japanese-products-Katsuobushi-dried-bonito-flakes.jpg,
MENU ,Chicken Wings ,"40,900",Served with BBQ sauce,https://www.thelittlekitchen.net/wp-content/uploads/2019/08/air-fryer-chicken-wings-the-little-kitchen-2608.jpg,
MENU ,Char Kway Teo,"61,215","Seafood or Beef, Fried Or Sauce",https://www.homemadeitaliancooking.com/wp-content/uploads/2016/09/char-kway-teow-3-2-1024x686.jpg,
RESTAURANT,Bamboo,"-8.728781, 115.169022'",Bamboo Bar & Grill,http://bamboorestaurantbali.com/wp-content/uploads/2017/02/IMG_20170114_145931_038_1.jpg,bamboo@fresto.com
MENU ,Gourmet Chicken,"179,000","Tomato, mozarella, capsicum, and chicken breast",https://www.babaganosh.org/wp-content/uploads/2016/04/res-chicken-onion-shiraz-2.jpg,
MENU ,Bangers & Mash,"190,700","Swiss bratwusrt, english beef & german bratwurst sausages with mint peas and gravy sauce",https://1uiwa0k2mau2l3qmw3xfc1yl-wpengine.netdna-ssl.com/wp-content/uploads/2017/02/bangers_and_mash_1.jpg,
MENU ,Slow Roasted Pork Belly,"236,800","Twice baked & served with lightly saute vegetables, plum sauce and steam rice",https://img.taste.com.au/Vdu6-8jV/w643-h428-cfill-q90/taste/2016/11/slow-roasted-pork-belly-with-apples-106364-1.jpeg,
MENU ,Grilled Chicken Caesar Salad,"121,300",The real deal with bacon,https://prods3.imgix.net/images/articles/2016_06/Feature-Grilled-Chicken-Salad-1.jpg?auto=format%2Ccompress&ixjsv=2.2.3&w=750,
MENU ,Seafood Linguini,"236,000","Clams, fresh fish & prawns, calamari, no cream",https://i.pinimg.com/236x/07/0d/7c/070d7c246839889c6c894870b8b8b193--seafood-linguine-linguine-recipes.jpg,
MENU ,Bamboo Mixed Grill,"230,000","Australian beef, lamb chop, pork sausage, chicken tenderloin, bacon",http://www.bamboohouseuk.com/wp-content/uploads/2017/07/bh_delivery_400x400_tandoori_mixed_grill.jpg,
MENU ,Meat Lover Pizza,"184,700","Chorizo sausage, shreaded smoked ham garlic sausage, mexican salami, mushrooms, bell pepper, onion and mozzarella cheese",https://www.queensleeappetit.com/wp-content/uploads/2019/02/Meat-Lovers-Pizza-3.jpg,
